======== n=1000, T=20 ========
-- BW=silverman --
Run 10: MS RMSE = 0.0010, DP RMSE = 7.5632, MS BW = 0.6000, DP BW = 0.6000
Run 11: MS RMSE = 0.0001, DP RMSE = 5.3676, MS BW = 0.6000, DP BW = 0.6000
Run 12: MS RMSE = 0.0013, DP RMSE = 12.5129, MS BW = 0.6000, DP BW = 0.6000
Run 13: MS RMSE = 0.0001, DP RMSE = 9.4183, MS BW = 0.6000, DP BW = 0.6000
Run 14: MS RMSE = 0.0009, DP RMSE = 18.5064, MS BW = 0.6000, DP BW = 0.6000
Run 15: MS RMSE = 0.0001, DP RMSE = 12.7436, MS BW = 0.6000, DP BW = 0.6000
Run 16: MS RMSE = 0.0009, DP RMSE = 8.1268, MS BW = 0.6000, DP BW = 0.6000
Run 17: MS RMSE = 0.0001, DP RMSE = 6.8945, MS BW = 0.6000, DP BW = 0.6000
Run 18: MS RMSE = 0.0002, DP RMSE = 8.4352, MS BW = 0.6000, DP BW = 0.6000
Run 19: MS RMSE = 0.0000, DP RMSE = 11.0582, MS BW = 0.6000, DP BW = 0.6000
Run 20: MS RMSE = 0.0000, DP RMSE = 2.7411, MS BW = 0.6000, DP BW = 0.6000
Run 21: MS RMSE = 0.0000, DP RMSE = 20.3580, MS BW = 0.6000, DP BW = 0.6000
Run 22: MS RMSE = 0.0002, DP RMSE = 4.7185, MS BW = 0.6000, DP BW = 0.6000
Run 23: MS RMSE = 0.0001, DP RMSE = 5.6692, MS BW = 0.6000, DP BW = 0.6000
Run 24: MS RMSE = 0.0010, DP RMSE = 1.9003, MS BW = 0.6000, DP BW = 0.6000
Run 25: MS RMSE = 0.0005, DP RMSE = 16.2669, MS BW = 0.6000, DP BW = 0.6000
Run 26: MS RMSE = 0.0003, DP RMSE = 20.8896, MS BW = 0.6000, DP BW = 0.6000
Run 27: MS RMSE = 0.0001, DP RMSE = 9.8394, MS BW = 0.6000, DP BW = 0.6000
Run 28: MS RMSE = 0.0004, DP RMSE = 5.5499, MS BW = 0.6000, DP BW = 0.6000
Run 29: MS RMSE = 0.0002, DP RMSE = 10.1932, MS BW = 0.6000, DP BW = 0.6000
Run 30: MS RMSE = 0.0003, DP RMSE = 15.8442, MS BW = 0.6000, DP BW = 0.6000
Run 31: MS RMSE = 0.0003, DP RMSE = 5.0604, MS BW = 0.6000, DP BW = 0.6000
Run 32: MS RMSE = 0.0064, DP RMSE = 6.0618, MS BW = 0.6000, DP BW = 0.6000
Run 33: MS RMSE = 0.0001, DP RMSE = 14.4227, MS BW = 0.6000, DP BW = 0.6000
Run 34: MS RMSE = 0.0002, DP RMSE = 3.0676, MS BW = 0.6000, DP BW = 0.6000
Run 35: MS RMSE = 0.0017, DP RMSE = 6.1010, MS BW = 0.6000, DP BW = 0.6000
Run 36: MS RMSE = 0.0015, DP RMSE = 14.8083, MS BW = 0.6000, DP BW = 0.6000
Run 37: MS RMSE = 0.0008, DP RMSE = 10.2914, MS BW = 0.6000, DP BW = 0.6000
Run 38: MS RMSE = 0.0000, DP RMSE = 6.5560, MS BW = 0.6000, DP BW = 0.6000
Run 39: MS RMSE = 0.0004, DP RMSE = 7.5399, MS BW = 0.6000, DP BW = 0.6000
Run 40: MS RMSE = 0.0000, DP RMSE = 4.0894, MS BW = 0.6000, DP BW = 0.6000
Run 41: MS RMSE = 0.0021, DP RMSE = 8.9918, MS BW = 0.6000, DP BW = 0.6000
Run 42: MS RMSE = 0.0003, DP RMSE = 9.8649, MS BW = 0.6000, DP BW = 0.6000
Run 43: MS RMSE = 0.0001, DP RMSE = 2.6651, MS BW = 0.6000, DP BW = 0.6000
Run 44: MS RMSE = 0.0019, DP RMSE = 6.3557, MS BW = 0.6000, DP BW = 0.6000
Run 45: MS RMSE = 0.0005, DP RMSE = 26.9415, MS BW = 0.6000, DP BW = 0.6000
Run 46: MS RMSE = 0.0015, DP RMSE = 14.2648, MS BW = 0.6000, DP BW = 0.6000
Run 47: MS RMSE = 0.0001, DP RMSE = 13.4335, MS BW = 0.6000, DP BW = 0.6000
Run 48: MS RMSE = 0.0000, DP RMSE = 4.6122, MS BW = 0.6000, DP BW = 0.6000
Run 49: MS RMSE = 0.0009, DP RMSE = 2.2897, MS BW = 0.6000, DP BW = 0.6000
Run 50: MS RMSE = 0.0009, DP RMSE = 7.1410, MS BW = 0.6000, DP BW = 0.6000

-- BW=0.7 --
