======== n=1000, T=20 ========
-- BW=silverman --
Run 37: MS RMSE = 0.0074, DP RMSE = 12.2398, MS BW = 0.7000, DP BW = 0.7000
Run 38: MS RMSE = 0.0020, DP RMSE = 7.1694, MS BW = 0.7000, DP BW = 0.7000
Run 39: MS RMSE = 0.0074, DP RMSE = 11.4156, MS BW = 0.7000, DP BW = 0.7000
Run 40: MS RMSE = 0.0091, DP RMSE = 5.9510, MS BW = 0.7000, DP BW = 0.7000
Run 41: MS RMSE = 0.0023, DP RMSE = 10.2153, MS BW = 0.7000, DP BW = 0.7000
Run 42: MS RMSE = 0.0027, DP RMSE = 14.2903, MS BW = 0.7000, DP BW = 0.7000
Run 43: MS RMSE = 0.0138, DP RMSE = 4.8214, MS BW = 0.7000, DP BW = 0.7000
Run 44: MS RMSE = 0.0105, DP RMSE = 8.6384, MS BW = 0.7000, DP BW = 0.7000
Run 45: MS RMSE = 0.0002, DP RMSE = 5.6715, MS BW = 0.7000, DP BW = 0.7000
Run 46: MS RMSE = 0.0025, DP RMSE = 8.7550, MS BW = 0.7000, DP BW = 0.7000
Run 47: MS RMSE = 0.0029, DP RMSE = 5.2717, MS BW = 0.7000, DP BW = 0.7000
Run 48: MS RMSE = 0.0122, DP RMSE = 1.7205, MS BW = 0.7000, DP BW = 0.7000
Run 49: MS RMSE = 0.0006, DP RMSE = 18.1045, MS BW = 0.7000, DP BW = 0.7000
Run 50: MS RMSE = 0.0031, DP RMSE = 2.3811, MS BW = 0.7000, DP BW = 0.7000

-- BW=0.8 --
Run 01: MS RMSE = 0.0133, DP RMSE = 22.0204, MS BW = 0.8000, DP BW = 0.8000
Run 02: MS RMSE = 0.0034, DP RMSE = 1.2612, MS BW = 0.8000, DP BW = 0.8000
Run 03: MS RMSE = 0.0003, DP RMSE = 7.7017, MS BW = 0.8000, DP BW = 0.8000
Run 04: MS RMSE = 0.0005, DP RMSE = 2.5798, MS BW = 0.8000, DP BW = 0.8000
Run 05: MS RMSE = 0.0216, DP RMSE = 2.2139, MS BW = 0.8000, DP BW = 0.8000
Run 06: MS RMSE = 0.0083, DP RMSE = 12.7492, MS BW = 0.8000, DP BW = 0.8000
Run 07: MS RMSE = 0.0013, DP RMSE = 2.3471, MS BW = 0.8000, DP BW = 0.8000
Run 08: MS RMSE = 0.0003, DP RMSE = 2.5098, MS BW = 0.8000, DP BW = 0.8000
Run 09: MS RMSE = 0.0048, DP RMSE = 13.3243, MS BW = 0.8000, DP BW = 0.8000
Run 10: MS RMSE = 0.0036, DP RMSE = 14.3991, MS BW = 0.8000, DP BW = 0.8000
Run 11: MS RMSE = 0.0121, DP RMSE = 9.4994, MS BW = 0.8000, DP BW = 0.8000
Run 12: MS RMSE = 0.0059, DP RMSE = 12.3777, MS BW = 0.8000, DP BW = 0.8000
Run 13: MS RMSE = 0.0050, DP RMSE = 6.1738, MS BW = 0.8000, DP BW = 0.8000
Run 14: MS RMSE = 0.0007, DP RMSE = 1.2282, MS BW = 0.8000, DP BW = 0.8000
Run 15: MS RMSE = 0.0000, DP RMSE = 6.4999, MS BW = 0.8000, DP BW = 0.8000
Run 16: MS RMSE = 0.0000, DP RMSE = 1.4220, MS BW = 0.8000, DP BW = 0.8000
Run 17: MS RMSE = 0.0025, DP RMSE = 12.9038, MS BW = 0.8000, DP BW = 0.8000
Run 18: MS RMSE = 0.0022, DP RMSE = 13.7976, MS BW = 0.8000, DP BW = 0.8000
Run 19: MS RMSE = 0.0032, DP RMSE = 1.9377, MS BW = 0.8000, DP BW = 0.8000
Run 20: MS RMSE = 0.0041, DP RMSE = 1.1256, MS BW = 0.8000, DP BW = 0.8000
Run 21: MS RMSE = 0.0003, DP RMSE = 31.1140, MS BW = 0.8000, DP BW = 0.8000
Run 22: MS RMSE = 0.0070, DP RMSE = 0.0400, MS BW = 0.8000, DP BW = 0.8000
Run 23: MS RMSE = 0.0007, DP RMSE = 19.1476, MS BW = 0.8000, DP BW = 0.8000
Run 24: MS RMSE = 0.0021, DP RMSE = 7.4110, MS BW = 0.8000, DP BW = 0.8000
Run 25: MS RMSE = 0.0169, DP RMSE = 8.3144, MS BW = 0.8000, DP BW = 0.8000
Run 26: MS RMSE = 0.0019, DP RMSE = 9.8147, MS BW = 0.8000, DP BW = 0.8000
Run 27: MS RMSE = 0.0056, DP RMSE = 4.7127, MS BW = 0.8000, DP BW = 0.8000
Run 28: MS RMSE = 0.0212, DP RMSE = 6.8009, MS BW = 0.8000, DP BW = 0.8000
Run 29: MS RMSE = 0.0005, DP RMSE = 10.9432, MS BW = 0.8000, DP BW = 0.8000
Run 30: MS RMSE = 0.0267, DP RMSE = 10.6884, MS BW = 0.8000, DP BW = 0.8000
Run 31: MS RMSE = 0.0009, DP RMSE = 7.9882, MS BW = 0.8000, DP BW = 0.8000
Run 32: MS RMSE = 0.0001, DP RMSE = 2.7820, MS BW = 0.8000, DP BW = 0.8000
Run 33: MS RMSE = 0.0000, DP RMSE = 10.9493, MS BW = 0.8000, DP BW = 0.8000
Run 34: MS RMSE = 0.0015, DP RMSE = 2.2424, MS BW = 0.8000, DP BW = 0.8000
Run 35: MS RMSE = 0.0043, DP RMSE = 18.5314, MS BW = 0.8000, DP BW = 0.8000
Run 36: MS RMSE = 0.0002, DP RMSE = 23.6105, MS BW = 0.8000, DP BW = 0.8000
Run 37: MS RMSE = 0.0004, DP RMSE = 10.8590, MS BW = 0.8000, DP BW = 0.8000
Run 38: MS RMSE = 0.0012, DP RMSE = 12.0523, MS BW = 0.8000, DP BW = 0.8000
Run 39: MS RMSE = 0.0013, DP RMSE = 10.3295, MS BW = 0.8000, DP BW = 0.8000
Run 40: MS RMSE = 0.0005, DP RMSE = 10.5897, MS BW = 0.8000, DP BW = 0.8000
Run 41: MS RMSE = 0.0005, DP RMSE = 21.8532, MS BW = 0.8000, DP BW = 0.8000
Run 42: MS RMSE = 0.0116, DP RMSE = 6.3807, MS BW = 0.8000, DP BW = 0.8000
Run 43: MS RMSE = 0.0035, DP RMSE = 19.2019, MS BW = 0.8000, DP BW = 0.8000
Run 44: MS RMSE = 0.0146, DP RMSE = 27.0039, MS BW = 0.8000, DP BW = 0.8000
Run 45: MS RMSE = 0.0086, DP RMSE = 9.2859, MS BW = 0.8000, DP BW = 0.8000
Run 46: MS RMSE = 0.0002, DP RMSE = 18.9704, MS BW = 0.8000, DP BW = 0.8000
Run 47: MS RMSE = 0.0194, DP RMSE = 5.8443, MS BW = 0.8000, DP BW = 0.8000
Run 48: MS RMSE = 0.0033, DP RMSE = 2.4927, MS BW = 0.8000, DP BW = 0.8000
Run 49: MS RMSE = 0.0001, DP RMSE = 6.4437, MS BW = 0.8000, DP BW = 0.8000
Run 50: MS RMSE = 0.0088, DP RMSE = 4.0175, MS BW = 0.8000, DP BW = 0.8000

-- BW=0.9 --
Run 01: MS RMSE = 0.0325, DP RMSE = 8.7737, MS BW = 0.9000, DP BW = 0.9000
Run 02: MS RMSE = 0.0048, DP RMSE = 8.7995, MS BW = 0.9000, DP BW = 0.9000
Run 03: MS RMSE = 0.0069, DP RMSE = 16.8459, MS BW = 0.9000, DP BW = 0.9000
Run 04: MS RMSE = 0.0003, DP RMSE = 2.7780, MS BW = 0.9000, DP BW = 0.9000
Run 05: MS RMSE = 0.0015, DP RMSE = 17.4536, MS BW = 0.9000, DP BW = 0.9000
Run 06: MS RMSE = 0.0000, DP RMSE = 15.2255, MS BW = 0.9000, DP BW = 0.9000
Run 07: MS RMSE = 0.0133, DP RMSE = 6.8415, MS BW = 0.9000, DP BW = 0.9000
Run 08: MS RMSE = 0.0002, DP RMSE = 2.6538, MS BW = 0.9000, DP BW = 0.9000
Run 09: MS RMSE = 0.0007, DP RMSE = 1.3658, MS BW = 0.9000, DP BW = 0.9000
Run 10: MS RMSE = 0.0070, DP RMSE = 2.3916, MS BW = 0.9000, DP BW = 0.9000
Run 11: MS RMSE = 0.0048, DP RMSE = 8.1588, MS BW = 0.9000, DP BW = 0.9000
Run 12: MS RMSE = 0.0051, DP RMSE = 14.5108, MS BW = 0.9000, DP BW = 0.9000
Run 13: MS RMSE = 0.0016, DP RMSE = 15.7652, MS BW = 0.9000, DP BW = 0.9000
Run 14: MS RMSE = 0.0004, DP RMSE = 10.0227, MS BW = 0.9000, DP BW = 0.9000
Run 15: MS RMSE = 0.0013, DP RMSE = 4.5767, MS BW = 0.9000, DP BW = 0.9000
Run 16: MS RMSE = 0.0001, DP RMSE = 11.9995, MS BW = 0.9000, DP BW = 0.9000
Run 17: MS RMSE = 0.0001, DP RMSE = 9.1644, MS BW = 0.9000, DP BW = 0.9000
Run 18: MS RMSE = 0.0000, DP RMSE = 6.4752, MS BW = 0.9000, DP BW = 0.9000
Run 19: MS RMSE = 0.0110, DP RMSE = 9.9866, MS BW = 0.9000, DP BW = 0.9000
Run 20: MS RMSE = 0.0015, DP RMSE = 3.1077, MS BW = 0.9000, DP BW = 0.9000
Run 21: MS RMSE = 0.0009, DP RMSE = 3.0611, MS BW = 0.9000, DP BW = 0.9000
Run 22: MS RMSE = 0.0022, DP RMSE = 9.7128, MS BW = 0.9000, DP BW = 0.9000
Run 23: MS RMSE = 0.0004, DP RMSE = 7.9363, MS BW = 0.9000, DP BW = 0.9000
Run 24: MS RMSE = 0.0017, DP RMSE = 11.3538, MS BW = 0.9000, DP BW = 0.9000
Run 25: MS RMSE = 0.0070, DP RMSE = 2.5209, MS BW = 0.9000, DP BW = 0.9000
Run 26: MS RMSE = 0.0008, DP RMSE = 2.0234, MS BW = 0.9000, DP BW = 0.9000
Run 27: MS RMSE = 0.0012, DP RMSE = 7.6845, MS BW = 0.9000, DP BW = 0.9000
Run 28: MS RMSE = 0.0030, DP RMSE = 5.7241, MS BW = 0.9000, DP BW = 0.9000
Run 29: MS RMSE = 0.0112, DP RMSE = 2.3236, MS BW = 0.9000, DP BW = 0.9000
Run 30: MS RMSE = 0.0000, DP RMSE = 13.2103, MS BW = 0.9000, DP BW = 0.9000
Run 31: MS RMSE = 0.0009, DP RMSE = 1.0693, MS BW = 0.9000, DP BW = 0.9000
Run 32: MS RMSE = 0.0212, DP RMSE = 6.4819, MS BW = 0.9000, DP BW = 0.9000
Run 33: MS RMSE = 0.0149, DP RMSE = 16.6358, MS BW = 0.9000, DP BW = 0.9000
Run 34: MS RMSE = 0.0085, DP RMSE = 6.6837, MS BW = 0.9000, DP BW = 0.9000
Run 35: MS RMSE = 0.0000, DP RMSE = 4.9132, MS BW = 0.9000, DP BW = 0.9000
Run 36: MS RMSE = 0.0035, DP RMSE = 7.1477, MS BW = 0.9000, DP BW = 0.9000
Run 37: MS RMSE = 0.0006, DP RMSE = 24.6051, MS BW = 0.9000, DP BW = 0.9000
Run 38: MS RMSE = 0.0001, DP RMSE = 2.3159, MS BW = 0.9000, DP BW = 0.9000
Run 39: MS RMSE = 0.0418, DP RMSE = 1.3628, MS BW = 0.9000, DP BW = 0.9000
Run 40: MS RMSE = 0.0172, DP RMSE = 1.4665, MS BW = 0.9000, DP BW = 0.9000
Run 41: MS RMSE = 0.0051, DP RMSE = 22.0136, MS BW = 0.9000, DP BW = 0.9000
Run 42: MS RMSE = 0.0092, DP RMSE = 8.7359, MS BW = 0.9000, DP BW = 0.9000
Run 43: MS RMSE = 0.0099, DP RMSE = 4.0760, MS BW = 0.9000, DP BW = 0.9000
Run 44: MS RMSE = 0.0001, DP RMSE = 4.2173, MS BW = 0.9000, DP BW = 0.9000
Run 45: MS RMSE = 0.0224, DP RMSE = 1.6648, MS BW = 0.9000, DP BW = 0.9000
Run 46: MS RMSE = 0.0032, DP RMSE = 5.2301, MS BW = 0.9000, DP BW = 0.9000
Run 47: MS RMSE = 0.0262, DP RMSE = 12.1321, MS BW = 0.9000, DP BW = 0.9000
Run 48: MS RMSE = 0.0052, DP RMSE = 12.9229, MS BW = 0.9000, DP BW = 0.9000
Run 49: MS RMSE = 0.0045, DP RMSE = 15.3566, MS BW = 0.9000, DP BW = 0.9000
Run 50: MS RMSE = 0.0008, DP RMSE = 12.7056, MS BW = 0.9000, DP BW = 0.9000

-- BW=1.0 --
Run 01: MS RMSE = 0.0062, DP RMSE = 0.2307, MS BW = 1.0000, DP BW = 1.0000
Run 02: MS RMSE = 0.0007, DP RMSE = 3.6596, MS BW = 1.0000, DP BW = 1.0000
Run 03: MS RMSE = 0.0048, DP RMSE = 17.9859, MS BW = 1.0000, DP BW = 1.0000
Run 04: MS RMSE = 0.0016, DP RMSE = 3.9969, MS BW = 1.0000, DP BW = 1.0000
Run 05: MS RMSE = 0.0004, DP RMSE = 4.3646, MS BW = 1.0000, DP BW = 1.0000
Run 06: MS RMSE = 0.0019, DP RMSE = 5.7325, MS BW = 1.0000, DP BW = 1.0000
Run 07: MS RMSE = 0.0017, DP RMSE = 8.1096, MS BW = 1.0000, DP BW = 1.0000
Run 08: MS RMSE = 0.0184, DP RMSE = 13.2516, MS BW = 1.0000, DP BW = 1.0000
Run 09: MS RMSE = 0.0014, DP RMSE = 14.5531, MS BW = 1.0000, DP BW = 1.0000
Run 10: MS RMSE = 0.0068, DP RMSE = 12.3733, MS BW = 1.0000, DP BW = 1.0000
Run 11: MS RMSE = 0.0043, DP RMSE = 5.2755, MS BW = 1.0000, DP BW = 1.0000
