======== n=1000, T=20 ========
-- BW=silverman --
Run 28: MS RMSE = 0.0025, DP RMSE = 0.0309, MS BW = 0.6000, DP BW = 0.6000
Run 29: MS RMSE = 0.0012, DP RMSE = 0.0046, MS BW = 0.6000, DP BW = 0.6000
Run 30: MS RMSE = 0.0066, DP RMSE = 0.0032, MS BW = 0.6000, DP BW = 0.6000
Run 31: MS RMSE = 0.0007, DP RMSE = 0.0459, MS BW = 0.6000, DP BW = 0.6000
Run 32: MS RMSE = 0.0068, DP RMSE = 0.0248, MS BW = 0.6000, DP BW = 0.6000
Run 33: MS RMSE = 0.0017, DP RMSE = 15.6971, MS BW = 0.6000, DP BW = 0.6000
Run 34: MS RMSE = 0.0001, DP RMSE = 0.0070, MS BW = 0.6000, DP BW = 0.6000
Run 35: MS RMSE = 0.0070, DP RMSE = 0.0308, MS BW = 0.6000, DP BW = 0.6000
Run 36: MS RMSE = 0.0006, DP RMSE = 0.0305, MS BW = 0.6000, DP BW = 0.6000
Run 37: MS RMSE = 0.0069, DP RMSE = 0.0608, MS BW = 0.6000, DP BW = 0.6000
Run 38: MS RMSE = 0.0064, DP RMSE = 0.0346, MS BW = 0.6000, DP BW = 0.6000
Run 39: MS RMSE = 0.0023, DP RMSE = 0.0474, MS BW = 0.6000, DP BW = 0.6000
Run 40: MS RMSE = 0.0009, DP RMSE = 0.0030, MS BW = 0.6000, DP BW = 0.6000
Run 41: MS RMSE = 0.0052, DP RMSE = 0.0281, MS BW = 0.6000, DP BW = 0.6000
Run 42: MS RMSE = 0.0027, DP RMSE = 0.0271, MS BW = 0.6000, DP BW = 0.6000
Run 43: MS RMSE = 0.0031, DP RMSE = 0.0238, MS BW = 0.6000, DP BW = 0.6000
Run 44: MS RMSE = 0.0057, DP RMSE = 0.0103, MS BW = 0.6000, DP BW = 0.6000
Run 45: MS RMSE = 0.0052, DP RMSE = 0.0109, MS BW = 0.6000, DP BW = 0.6000
Run 46: MS RMSE = 0.0076, DP RMSE = 0.0202, MS BW = 0.6000, DP BW = 0.6000
Run 47: MS RMSE = 0.0029, DP RMSE = 0.0149, MS BW = 0.6000, DP BW = 0.6000
Run 48: MS RMSE = 0.0046, DP RMSE = 0.0261, MS BW = 0.6000, DP BW = 0.6000
Run 49: MS RMSE = 0.0025, DP RMSE = 0.0073, MS BW = 0.6000, DP BW = 0.6000
Run 50: MS RMSE = 0.0012, DP RMSE = 0.0032, MS BW = 0.6000, DP BW = 0.6000

-- BW=0.7 --
Run 01: MS RMSE = 0.0064, DP RMSE = 0.0660, MS BW = 0.7000, DP BW = 0.7000
Run 02: MS RMSE = 0.0052, DP RMSE = 0.0174, MS BW = 0.7000, DP BW = 0.7000
Run 03: MS RMSE = 0.0070, DP RMSE = 0.0067, MS BW = 0.7000, DP BW = 0.7000
Run 04: MS RMSE = 0.0029, DP RMSE = 0.0168, MS BW = 0.7000, DP BW = 0.7000
Run 05: MS RMSE = 0.0101, DP RMSE = 0.0269, MS BW = 0.7000, DP BW = 0.7000
Run 06: MS RMSE = 0.0046, DP RMSE = 0.0625, MS BW = 0.7000, DP BW = 0.7000
Run 07: MS RMSE = 0.0045, DP RMSE = 0.0389, MS BW = 0.7000, DP BW = 0.7000
Run 08: MS RMSE = 0.0163, DP RMSE = 0.0190, MS BW = 0.7000, DP BW = 0.7000
Run 09: MS RMSE = 0.0080, DP RMSE = 0.0528, MS BW = 0.7000, DP BW = 0.7000
Run 10: MS RMSE = 0.0038, DP RMSE = 0.0175, MS BW = 0.7000, DP BW = 0.7000
Run 11: MS RMSE = 0.0037, DP RMSE = 0.0355, MS BW = 0.7000, DP BW = 0.7000
Run 12: MS RMSE = 0.0082, DP RMSE = 0.0132, MS BW = 0.7000, DP BW = 0.7000
Run 13: MS RMSE = 0.0046, DP RMSE = 0.0519, MS BW = 0.7000, DP BW = 0.7000
Run 14: MS RMSE = 0.0036, DP RMSE = 0.0229, MS BW = 0.7000, DP BW = 0.7000
Run 15: MS RMSE = 0.0111, DP RMSE = 0.0389, MS BW = 0.7000, DP BW = 0.7000
